#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1481672809        0.105038          0.105038          0.003010          0.003010          0.000000          27.618000         0.003010         
1481672810        0.105038          0.105038          0.003048          0.003048          0.000000          27.616900         0.003048         
1481672812        0.105038          0.105038          0.003048          0.003048          0.000000          27.617600         0.003048         
1481672813        0.105038          0.105038          0.003048          0.003048          0.000000          27.616800         0.003048         
1481672814        0.105038          0.105038          0.003048          0.003048          0.000000          27.617200         0.003048         
1481672815        0.105038          0.105038          0.003048          0.003048          0.000000          27.616400         0.003048         
1481672816        0.105038          0.105038          0.003048          0.003048          0.000000          27.617200         0.003048         
1481672817        0.105038          0.105038          0.003048          0.003048          0.000000          27.616500         0.003048         
1481672818        0.105038          0.105038          0.003048          0.003048          0.000000          27.617200         0.003048         
1481672819        0.105038          0.105038          0.003048          0.003048          0.000000          27.617100         0.003048         
1481672820        0.105038          0.105038          0.003048          0.003048          0.000000          27.617000         0.003048         
1481672822        0.105038          0.105038          0.003048          0.003048          0.000000          27.616900         0.003048         
1481672823        0.105038          0.105038          0.003048          0.003048          0.000000          27.617000         0.003048         
1481672824        0.105038          0.105038          0.003048          0.003048          0.000000          27.617100         0.003048         
1481672825        0.105038          0.105038          0.003048          0.003048          0.000000          27.616800         0.003048         
1481672826        0.105038          0.105038          0.003048          0.003048          0.000000          27.617100         0.003048         
1481672827        0.105038          0.105038          0.003048          0.003048          0.000000          27.616700         0.003048         
1481672829        0.105038          0.105038          0.003048          0.003048          0.000000          27.616900         0.003048         
1481672830        0.105038          0.105038          0.003048          0.003048          0.000000          27.617600         0.003048         
1481672831        0.105038          0.105038          0.003048          0.003048          0.000000          27.616900         0.003048         
1481672832        0.105038          0.105038          0.003048          0.003048          0.000000          27.616800         0.003048         
1481672833        0.105038          0.105038          0.003048          0.003048          0.000000          27.617600         0.003048         
1481672834        0.105038          0.105038          0.003048          0.003048          0.000000          27.616300         0.003048         
1481672835        0.105038          0.105038          0.003048          0.003048          0.000000          27.616800         0.003048         
1481672836        0.105038          0.105038          0.003048          0.003048          0.000000          27.616500         0.003048         
1481672838        0.105038          0.105038          0.003048          0.003048          0.000000          27.616800         0.003048         
1481672839        0.105038          0.105038          0.003048          0.003048          0.000000          27.617400         0.003048         
1481672840        0.105038          0.105038          0.003048          0.003048          0.000000          27.617300         0.003048         
1481672841        0.105038          0.105038          0.003048          0.003048          0.000000          27.616900         0.003048         
1481672842        0.105038          0.105038          0.003048          0.003048          0.000000          27.617300         0.003048         
1481672843        0.105038          0.105038          0.003048          0.003048          0.000000          27.615000         0.003048         
1481672844        0.105038          0.105038          0.003048          0.003048          0.000000          27.615900         0.003048         
1481672845        0.105038          0.105038          0.003048          0.003048          0.000000          27.615300         0.003048         
