t,value
1507843955,0
1507843965,0
1507843975,0
1507843985,1
1507843995,0
1507844005,0
1507844015,0
1507844025,0
1507844035,0
1507844045,0
1507844055,0
1507844065,0
1507844075,0
1507844085,0
1507844095,0
1507844105,1
1507844115,1
1507844125,1
1507844135,1
1507844145,1
1507844155,1
1507844165,1
1507844175,2
1507844185,2
1507844195,2
1507844205,2
1507844215,2
1507844225,2
1507844235,2
1507844245,2
1507844255,2
1507844265,2
1507844275,3
1507844285,3
1507844295,3
1507844305,3
1507844315,3
1507844325,3
1507844335,2
1507844345,2
1507844355,2
1507844365,2
1507844375,2
1507844385,2
1507844395,2
1507844405,3
1507844415,3
1507844425,3
1507844435,3
1507844445,3
1507844455,3
1507844465,3
1507844475,3
1507844485,3
1507844495,3
1507844505,3
1507844515,2
1507844525,2
1507844535,2
1507844545,2
1507844555,2
1507844565,2
1507844575,2
1507844585,2
1507844595,3
1507844605,3
1507844615,3
1507844625,3
1507844635,3
1507844645,3
1507844655,3
1507844665,3
1507844675,3
1507844685,3
1507844695,3
1507844705,3
1507844715,3
1507844725,3
1507844735,3
1507844745,3
1507844755,3
1507844765,3
1507844775,3
1507844785,3
1507844795,3
1507844805,3
1507844815,3
1507844825,3
1507844835,2
1507844845,2
1507844855,2
1507844865,3
1507844875,3
1507844885,3
1507844895,3
1507844905,3
1507844915,3
1507844925,3
1507844935,3
1507844945,3
1507844955,3
1507844965,3
1507844975,3
1507844985,3
1507844995,3
1507845005,3
1507845015,3
1507845025,3
1507845035,3
1507845045,3
1507845055,3
1507845065,3
1507845075,3
1507845085,3
1507845095,3
1507845105,3
1507845115,3
1507845125,3
1507845135,3
1507845145,3
1507845155,3
1507845165,3
1507845175,3
1507845185,3
1507845195,3
1507845205,3
1507845215,3
1507845225,3
1507845235,3
1507845245,5
1507845255,17
1507845265,17
1507845275,17
1507845285,17
1507845295,17
1507845305,18
1507845315,18
1507845325,18
1507845335,18
1507845345,18
1507845355,18
1507845365,19
1507845375,19
1507845385,19
1507845395,19
1507845405,19
1507845415,19
1507845425,20
1507845435,20
1507845445,20
1507845455,20
1507845465,20
1507845475,20
1507845485,21
1507845495,21
1507845505,21
1507845515,21
1507845525,21
1507845535,21
1507845545,22
1507845555,21
1507845565,21
1507845575,21
1507845585,21
1507845595,21
1507845605,22
1507845615,22
1507845625,22
1507845635,22
1507845645,22
1507845655,22
1507845665,23
1507845675,23
1507845685,23
1507845695,23
1507845705,23
1507845715,23
1507845725,24
1507845735,24
1507845745,24
1507845755,24
1507845765,24
1507845775,24
1507845785,25
1507845795,25
1507845805,25
1507845815,25
1507845825,25
1507845835,25
1507845845,26
1507845855,26
1507845865,26
1507845875,26
1507845885,26
1507845895,26
1507845905,27
1507845915,27
1507845925,27
1507845935,27
1507845945,27
1507845955,27
1507845965,28
1507845975,28
1507845985,28
1507845995,28
1507846005,28
1507846015,28
1507846025,28
1507846035,28
1507846045,28
1507846055,28
1507846065,28
1507846075,28
1507846085,29
1507846095,29
1507846105,29
1507846115,29
1507846125,29
1507846135,29
1507846145,30
1507846155,30
1507846165,30
1507846175,30
1507846185,30
1507846195,30
1507846205,31
1507846215,31
1507846225,31
1507846235,31
1507846245,31
1507846255,31
1507846265,32
1507846275,32
1507846285,32
1507846295,32
1507846305,32
1507846315,32
1507846325,33
1507846335,33
1507846345,33
1507846355,33
1507846365,33
1507846375,33
1507846385,34
1507846395,34
1507846405,34
1507846415,34
1507846425,34
1507846435,34
1507846445,35
1507846455,35
1507846465,35
1507846475,35
1507846485,35
1507846495,35
1507846505,36
1507846515,36
1507846525,36
1507846535,36
1507846545,36
1507846555,36
1507846565,37
1507846575,37
1507846585,37
1507846595,36
1507846605,36
1507846615,36
1507846625,37
1507846635,37
1507846645,34
1507846655,25
1507846665,17
1507846675,8
1507846685,1
1507846695,0
1507846705,0
1507846715,0
1507846725,0
1507846735,0
1507846745,0
1507846755,0
1507846765,0
1507846775,0
1507846785,0
1507846795,0
1507846805,0
1507846815,0
1507846825,0
1507846835,0
1507846845,0
1507846855,0
1507846865,0
1507846875,0
1507846885,0
1507846895,0
1507846905,0
1507846915,0
1507846925,0
1507846935,0
1507846945,0
1507846955,0
1507846965,0
1507846975,0
1507846985,0
1507846995,0
1507847005,0
1507847015,0
1507847025,0
1507847035,0
1507847045,0
1507847055,0
1507847065,0
1507847075,0
1507847085,0
1507847095,0
1507847105,0
1507847115,0
1507847125,0
1507847135,0
1507847145,0
1507847155,0
1507847165,0
1507847175,0
1507847185,0
1507847195,0
1507847205,0
1507847215,0
1507847225,0
1507847235,0
1507847245,0
1507847255,0
1507847265,0
1507847275,0
1507847285,0
1507847295,0
1507847305,0
1507847315,0
1507847325,0
1507847335,0
1507847345,0
1507847355,0
1507847365,0
1507847375,0
1507847385,0
1507847395,0
1507847405,0
1507847415,0
1507847425,0
1507847435,0
1507847445,0
1507847455,0
1507847465,0
1507847475,0
1507847485,0
1507847495,0
1507847505,0
1507847515,0
1507847525,0
1507847535,0
1507847545,0
1507847555,0
1507847565,0
1507847575,0
1507847585,0
1507847595,0
1507847605,0
1507847615,0
1507847625,0
1507847635,0
1507847645,0
1507847655,0
1507847665,0
1507847675,0
1507847685,0
1507847695,0
1507847705,0
1507847715,0
1507847725,0
1507847735,0
1507847745,0
1507847755,0
1507847765,0
1507847775,0
1507847785,0
1507847795,0
1507847805,0
1507847815,0
1507847825,0
1507847835,0
1507847845,0
1507847855,0
1507847865,0
1507847875,0
1507847885,0
1507847895,0
1507847905,0
1507847915,0
1507847925,0
1507847935,0
1507847945,0
1507847955,0
1507847965,0
1507847975,0
1507847985,0
1507847995,0
1507848005,0
1507848015,0
1507848025,0
1507848035,0
1507848045,0
1507848055,0
1507848065,0
1507848075,0
1507848085,0
1507848095,0
1507848105,0
1507848115,0
1507848125,0
1507848135,0
1507848145,0
1507848155,0
1507848165,0
1507848175,0
1507848185,0
1507848195,0
1507848205,0
1507848215,0
1507848225,0
1507848235,0
1507848245,0
1507848255,0
1507848265,0
1507848275,0
1507848285,0
1507848295,0
1507848305,0
1507848315,0
1507848325,0
1507848335,0
1507848345,0
1507848355,0
1507848365,0
1507848375,0
1507848385,0
1507848395,0
1507848405,0
1507848415,0
1507848425,0
1507848435,0
1507848445,0
1507848455,0
1507848465,0
1507848475,0
1507848485,0
1507848495,0
1507848505,0
1507848515,0
1507848525,0
1507848535,0
1507848545,0
1507848555,0
1507848565,0
1507848575,0
1507848585,0
1507848595,0
1507848605,0
1507848615,0
1507848625,0
1507848635,0
1507848645,0
1507848655,0
1507848665,0
1507848675,0
1507848685,0
1507848695,0
1507848705,0
1507848715,0
1507848725,0
1507848735,0
1507848745,0
1507848755,0
1507848765,0
1507848775,0
1507848785,0
1507848795,0
1507848805,0
1507848815,0
1507848825,0
1507848835,0
1507848845,0
1507848855,0
1507848865,0
1507848875,0
1507848885,0
1507848895,0
1507848905,0
1507848915,0
1507848925,0
1507848935,0
1507848945,0
1507848955,0
1507848965,0
1507848975,0
1507848985,0
1507848995,0
1507849005,0
1507849015,0
1507849025,0
1507849035,0
1507849045,0
1507849055,0
1507849065,0
1507849075,0
1507849085,0
1507849095,0
1507849105,0
1507849115,0
1507849125,0
1507849135,0
1507849145,0
1507849155,0
1507849165,0
1507849175,0
1507849185,0
1507849195,0
1507849205,0
1507849215,0
1507849225,0
1507849235,0
1507849245,0
1507849255,0
1507849265,0
1507849275,0
1507849285,0
1507849295,0
1507849305,0
1507849315,0
1507849325,0
1507849335,0
1507849345,0
1507849355,0
1507849365,0
1507849375,0
1507849385,0
1507849395,0
1507849405,0
1507849415,0
1507849425,0
1507849435,0
1507849445,0
1507849455,0
1507849465,0
