Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.21894
100,1000,3,5000,120,48,0.94972
100,10000,3,5000,120,48,7.72079
100,100000,3,5000,120,48,80.15157
